ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
9V7391,CONTAINER,HYALINE SHIPPING (HK) CO LTD,HO CHI MINH CITY,2025-04-04 04:29:00,2025-04-04 02:00:00,2.4833333333333334,10.6,1.3582406735552552,1.2008842638686783,21.8,19.32,20.52,10.6
9V7583,CONTAINER,HYALINE SHIPPING (HK) CO LTD,LAEM CHABANG,2025-04-04 08:28:00,2025-04-04 06:00:00,2.466666666666667,8.833333333333334,1.6204092622509436,1.1666666666666667,25.78,23.32,24.49,8.83
H9EW,CONTAINER,YANG MING LINE (HONG KONG) LTD,OPEN SEA,2025-04-03 06:41:00,2025-04-04 06:00:00,-23.316666666666663,17.5,17.322123287671243,0.0,0.0,23.32,23.32,17.5
5LCT7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"ZHANJIANG, GD",2025-04-04 09:11:00,2025-04-04 07:00:00,2.183333333333333,18.233333333333334,1.4008855981416959,1.45,26.5,24.32,25.77,18.23
9HA3801,CONTAINER,CMA CGM (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-04-04 09:42:00,2025-04-04 07:30:00,2.2,6.966666666666667,4.787208235090848,1.5573142872870394,27.02,24.82,26.38,6.97
D5ZX8,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-04-04 09:40:00,2025-04-04 07:30:00,2.1666666666666665,17.333333333333332,4.787208235090848,1.7314713896457765,26.98,24.82,26.55,17.33
9V6493,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-04-04 13:37:00,2025-04-04 08:00:00,5.616666666666666,31.933333333333337,1.2400308077033142,2.283333333333333,30.93,25.32,27.6,31.93
BSIB2,CONTAINER,T.S. LINES LIMITED,MANILA,2025-04-04 11:22:00,2025-04-04 11:00:00,0.3666666666666666,13.633333333333333,1.4668343177064112,2.1569767441860463,28.68,28.32,30.48,13.63
D5WQ8,CONTAINER,YANG MING LINE (HONG KONG) LTD,LAEM CHABANG,2025-04-04 15:47:00,2025-04-04 14:30:00,1.2833333333333334,6.283333333333333,1.6204092622509436,1.3333333333333333,33.1,31.82,33.15,6.28
D5WQ7,CONTAINER,YANG MING LINE (HONG KONG) LTD,QINGDAO,2025-04-04 16:41:00,2025-04-04 15:00:00,1.6833333333333331,19.85,0.880269607843137,0.5166666666666666,34.0,32.32,32.84,19.85
9V8968,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-04-04 11:21:00,2025-04-04 15:00:00,-3.65,13.116666666666667,1.4895026841804644,2.216666666666667,28.67,32.32,34.54,13.12
H3YW,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-04-04 19:05:00,2025-04-04 18:00:00,1.0833333333333333,11.466666666666669,1.3009023524061123,1.3,36.4,35.32,36.62,11.47
DSFT8,CONTAINER,KMTC (HK) CO LIMITED,KWANGYANG,2025-04-04 22:15:00,2025-04-04 19:00:00,3.25,7.683333333333334,1.485972222222223,1.6,39.57,36.32,37.92,7.68
9V6498,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-04-05 00:11:00,2025-04-04 21:00:00,3.183333333333333,15.983333333333333,1.2400308077033142,1.2832077647700628,41.5,38.32,39.6,15.98
9V7155,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-04-04 23:30:00,2025-04-04 21:30:00,2.0,8.416666666666666,4.787208235090848,1.832103046816943,40.82,38.82,40.65,8.42
CQIU6,CONTAINER,SINOTRANS (HK) SHIPPING LTD,QINGDAO,2025-04-04 23:23:00,2025-04-04 22:00:00,1.3833333333333333,13.466666666666669,0.880269607843137,1.15,40.7,39.32,40.47,13.47
9HA5581,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"LIANYUNGANG, JS",2025-04-04 22:53:00,2025-04-04 22:30:00,0.3833333333333333,9.05,1.6525316455696204,1.2833333333333334,40.2,39.82,41.1,9.05
HSB7213,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-04-04 00:12:00,2025-04-04 23:30:00,-23.3,8.7,4.787208235090848,1.8666666666666667,17.52,40.82,42.69,8.7
VRFF4,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-04-05 02:21:00,2025-04-04 23:30:00,2.85,12.383333333333333,1.4895026841804644,1.65,43.67,40.82,42.47,12.38
