ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
S6AS8,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-06-17 03:48:00,2025-06-17 01:30:00,2.3,11.65,1.566666666666667,1.4,2.3,0.0,1.4,11.65
D7BD,CONTAINER,SINOKOR HONGKONG CO LIMITED,PENANG ISLAND,2025-06-17 08:20:00,2025-06-17 08:00:00,0.3333333333333333,12.65,1.5833333333333337,1.1,6.83,6.5,7.6,12.65
9HA4133,CONTAINER,CMA CGM (HONG KONG) LIMITED,SINGAPORE,2025-06-17 09:42:00,2025-06-17 08:00:00,1.7,16.316666666666666,0.3416666666666667,1.4333333333333331,8.2,6.5,7.93,16.32
V7A5716,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-06-17 15:03:00,2025-06-17 13:30:00,1.55,19.566666666666663,1.6965811965811959,1.2166666666666666,13.55,12.0,13.22,19.57
BPKE,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-06-17 18:28:00,2025-06-17 14:00:00,4.466666666666667,11.066666666666666,8.673333333333332,1.4,16.97,12.5,13.9,11.07
D7ID,CONTAINER,SINOKOR HONGKONG CO LIMITED,KWANGYANG,2025-06-17 16:33:00,2025-06-17 16:00:00,0.55,6.466666666666667,1.3226666666666669,1.4,15.05,14.5,15.9,6.47
H8KJ,CONTAINER,"CK LINE (HONGKONG) CO., LIMITED","NANSHA, PANYU",2025-06-17 19:35:00,2025-06-17 17:00:00,2.5833333333333335,12.5,1.9951923076923077,1.5833333333333333,18.08,15.5,17.08,12.5
9V7802,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-06-17 19:23:00,2025-06-17 18:00:00,1.3833333333333333,11.133333333333333,1.3250000000000002,0.44999999999999996,17.88,16.5,16.95,11.13
DSOA9,CONTAINER,KMTC (HK) CO LIMITED,ULSAN,2025-06-18 00:11:00,2025-06-17 19:00:00,5.183333333333334,10.566666666666666,2.194871794871794,1.3333333333333333,22.68,17.5,18.83,10.57
D5VC9,CONTAINER,PENAVICO (HONG KONG) LIMITED,DANANG,2025-06-17 22:29:00,2025-06-17 19:00:00,3.4833333333333334,9.533333333333331,5.412500000000001,0.1333333333333333,20.98,17.5,17.63,9.53
V7A5710,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-06-18 00:25:00,2025-06-17 22:00:00,2.4166666666666665,24.516666666666666,1.6437499999999994,1.15,22.92,20.5,21.65,24.52
D5QL4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"YANTIAN, SHENZHEN",2025-06-17 23:12:00,2025-06-17 22:00:00,1.2,14.933333333333334,6.9333333333333345,2.0,21.7,20.5,22.5,14.93
