ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
2BOW3,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, GD",2025-05-14 02:31:00,2025-05-14 01:00:00,1.5166666666666666,14.9,3.2743589743589743,1.3166666666666669,16.05,14.53,15.85,14.9
VRCY6,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-05-14 05:32:00,2025-05-14 03:00:00,2.533333333333333,11.6,0.22499999999999987,2.5833333333333335,19.07,16.53,19.11,11.6
9VKB5,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-05-14 06:02:00,2025-05-14 04:00:00,2.033333333333333,8.566666666666666,0.8533333333333332,2.416666666666667,19.57,17.53,19.95,8.57
V7A4842,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-05-14 07:33:00,2025-05-14 05:30:00,2.05,9.533333333333331,0.6683333333333334,1.4333333333333331,21.08,19.03,20.46,9.53
9WUY7,CONTAINER,HARBOUR-LINK LINES LIMITED ,"NANSHA, PANYU",2025-05-14 02:34:00,2025-05-14 07:00:00,-4.433333333333334,20.416666666666668,3.4516129032258074,1.1166666666666667,16.1,20.53,21.65,20.42
VRBX6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"SHANGHAI, SH",2025-05-14 14:35:00,2025-05-14 09:00:00,5.583333333333333,17.416666666666668,4.972222222222222,0.3666666666666667,28.12,22.53,22.9,17.42
5LES7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"SHEKOU, SHENZHEN",2025-05-13 10:28:00,2025-05-14 09:30:00,-23.033333333333335,9.433333333333334,1.8083333333333331,2.2666666666666666,0.0,23.03,25.3,9.43
9V7391,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-05-14 16:18:00,2025-05-14 10:30:00,5.8,12.116666666666667,8.290740740740741,2.1666666666666665,29.83,24.03,26.2,12.12
9WTX5,CONTAINER,HARBOUR-LINK LINES LIMITED ,MUARA,2025-05-14 11:37:00,2025-05-14 12:00:00,-0.3833333333333333,27.166666666666668,2.0433333333333334,1.9833333333333332,25.15,25.53,27.51,27.17
VRZK8,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-05-14 18:58:00,2025-05-14 12:00:00,6.966666666666667,20.083333333333332,0.4854166666666667,0.0,32.5,25.53,25.53,20.08
VRLD7,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, SHENZHEN",2025-05-14 14:13:00,2025-05-14 13:00:00,1.2166666666666666,8.783333333333333,6.127777777777777,1.2666666666666666,27.75,26.53,27.8,8.78
V7A6349,CONTAINER,T.S. LINES LIMITED,"NANSHA, PANYU",2025-05-14 19:07:00,2025-05-14 17:00:00,2.1166666666666667,13.8,1.5545454545454545,1.2666666666666666,32.65,30.53,31.8,13.8
VRWN4,CONTAINER,OOCL HONG KONG BRANCH,OPEN SEA,2025-05-14 00:40:00,2025-05-14 18:00:00,-17.333333333333332,12.316666666666666,7.792222222222222,0.18333333333333313,14.2,31.53,31.71,12.32
3EUL8,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-05-14 19:08:00,2025-05-14 21:00:00,-1.8666666666666667,13.316666666666666,2.939473684210527,0.9,32.67,34.53,35.43,13.32
3FDY9,CONTAINER,KMTC (HK) CO LIMITED,ULSAN,2025-05-14 23:01:00,2025-05-14 21:30:00,1.5166666666666666,9.95,4.355333333333333,1.4,36.55,35.03,36.43,9.95
3E3577,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"YANTIAN, SHENZHEN",2025-05-15 00:20:00,2025-05-14 23:00:00,1.3333333333333333,11.766666666666667,1.7249999999999999,1.0666666666666669,37.87,36.53,37.6,11.77
