ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
9V7801,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"SHEKOU, SHENZHEN",2025-05-12 03:56:00,2025-05-12 01:30:00,2.433333333333333,3.4166666666666665,5.240240592730142,13.12,10.68,3.42
DSMA4,CONTAINER,KMTC (HK) CO LIMITED,"SHANGHAI, SH",2025-05-12 07:38:00,2025-05-12 02:00:00,5.633333333333334,16.4,1.2209234531267175,16.82,11.18,16.4
VRGE3,CONTAINER,OOCL HONG KONG BRANCH,SINGAPORE,2025-05-12 05:10:00,2025-05-12 04:00:00,1.1666666666666667,8.85,1.2839392391009496,14.35,13.18,8.85
BPKJ,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,OPEN SEA,2025-05-11 14:49:00,2025-05-12 05:00:00,-14.183333333333334,9.25,16.874476439790588,0.0,14.18,9.25
3EHZ9,CONTAINER,KMTC (HK) CO LIMITED,KAOHSIUNG,2025-05-12 08:50:00,2025-05-12 05:30:00,3.3333333333333335,15.666666666666666,1.5949786147521332,18.02,14.68,15.67
5LPH8,CONTAINER,PENAVICO (HONG KONG) LIMITED,VALPARAISO,2025-05-12 08:10:00,2025-05-12 06:00:00,2.1666666666666665,18.816666666666663,0.5604763262594674,17.35,15.18,18.82
9V8480,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"XIAMEN, FJ",2025-05-12 08:16:00,2025-05-12 06:00:00,2.2666666666666666,9.716666666666669,1.3666734732344814,17.45,15.18,9.72
5LNQ4,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,OPEN SEA,2025-05-11 15:13:00,2025-05-12 09:00:00,-17.783333333333335,12.983333333333333,16.874476439790588,0.4,18.18,12.98
DSOA8,CONTAINER,KMTC (HK) CO LIMITED,"NANSHA, PANYU",2025-05-12 14:49:00,2025-05-12 13:30:00,1.3166666666666669,8.883333333333333,1.4381161316973978,24.0,22.68,8.88
D5WB7,CONTAINER,OOCL HONG KONG BRANCH,PORT KLANG,2025-05-12 17:31:00,2025-05-12 16:30:00,1.0166666666666666,10.516666666666667,1.124927309326774,26.7,25.68,10.52
9HA5817,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"LIANYUNGANG, JS",2025-05-12 20:06:00,2025-05-12 19:00:00,1.1,10.733333333333333,1.4161244577911247,29.28,28.18,10.73
9V2332,CONTAINER,SINOTRANS (HK) SHIPPING LTD,OPEN SEA,2025-05-11 22:34:00,2025-05-12 20:00:00,-21.433333333333337,15.95,16.874476439790588,7.75,29.18,15.95
VRBK8,CONTAINER,"UNITRANS AGENCY HONG KONG CO., LIMITED","SHEKOU, SHENZHEN",2025-05-13 07:24:00,2025-05-12 20:00:00,11.4,7.4,5.240240592730142,40.58,29.18,7.4
D7VD,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHEKOU, SHENZHEN",2025-05-12 22:43:00,2025-05-12 20:30:00,2.216666666666667,5.516666666666667,5.240240592730142,31.9,29.68,5.52
D7VN,CONTAINER,KMTC (HK) CO LIMITED,KARACHI,2025-05-12 23:16:00,2025-05-12 21:00:00,2.2666666666666666,17.716666666666665,1.3468738249854277,32.45,30.18,17.72
VRUN6,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"SHEKOU, SHENZHEN",2025-05-13 00:30:00,2025-05-12 21:30:00,3.0,20.233333333333334,5.240240592730142,33.68,30.68,20.23
VRUB8,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,OPEN SEA,2025-05-12 08:28:00,2025-05-12 22:00:00,-13.533333333333331,9.983333333333333,16.874476439790588,17.65,31.18,9.98
3E2735,CONTAINER,OCEAN BASE CO LTD,HAIPHONG,2025-05-12 22:11:00,2025-05-12 22:00:00,0.1833333333333333,6.816666666666666,1.5782089552238807,31.37,31.18,6.82
