ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
V7A7428,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-05-09 00:47:00,2025-05-09 01:00:00,-0.2166666666666666,14.6,2.1728603553263395,16.73,16.95,14.6
H3GB,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, SHENZHEN",2025-05-09 03:21:00,2025-05-09 02:00:00,1.35,6.15,3.223093792172744,19.3,17.95,6.15
VRKE9,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,OPEN SEA,2025-05-08 08:03:00,2025-05-09 04:00:00,-19.95,8.483333333333333,3.223093792172744,0.0,19.95,8.48
VRQQ3,CONTAINER,KMTC (HK) CO LIMITED,"SHEKOU, SHENZHEN",2025-05-09 07:29:00,2025-05-09 05:30:00,1.9833333333333336,10.083333333333334,2.1086037411719776,23.43,21.45,10.08
D5YE8,CONTAINER,KMTC (HK) CO LIMITED,BUSAN,2025-05-09 08:37:00,2025-05-09 07:00:00,1.6166666666666667,10.35,2.1086037411719776,24.57,22.95,10.35
VRUL4,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,PASIR GUDANG,2025-05-09 09:13:00,2025-05-09 08:00:00,1.2166666666666666,12.7,1.2341239721695134,25.17,23.95,12.7
5BQC4,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-05-09 09:39:00,2025-05-09 08:30:00,1.15,15.433333333333334,2.542427983539094,25.6,24.45,15.43
9V7800,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,DANANG,2025-05-09 09:43:00,2025-05-09 08:30:00,1.2166666666666666,10.866666666666667,2.8177618478693773,25.67,24.45,10.87
D7UN,CONTAINER,KMTC (HK) CO LIMITED,SURABAYA,2025-05-09 14:10:00,2025-05-09 13:00:00,1.1666666666666667,12.3,2.1086037411719776,30.12,28.95,12.3
3ETC7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,TAICHUNG,2025-05-09 16:34:00,2025-05-09 13:00:00,3.566666666666667,13.366666666666667,2.8177618478693773,32.52,28.95,13.37
9V7590,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-05-09 14:37:00,2025-05-09 13:30:00,1.1166666666666667,14.35,2.850552090980938,30.57,29.45,14.35
VRTT8,CONTAINER,SINOTRANS (HK) SHIPPING LTD,KAOHSIUNG,2025-05-09 15:39:00,2025-05-09 14:00:00,1.65,11.45,3.563348536265378,31.6,29.95,11.45
H9CF,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"YANTIAN, SHENZHEN",2025-05-09 15:39:00,2025-05-09 14:00:00,1.65,13.733333333333333,2.8177618478693773,31.6,29.95,13.73
5BQU6,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-05-09 18:51:00,2025-05-09 16:30:00,2.35,5.533333333333333,4.412905394695908,34.8,32.45,5.53
VRLG3,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-05-09 15:19:00,2025-05-09 17:00:00,-1.6833333333333331,9.55,1.2341239721695134,31.27,32.95,9.55
TRBZ3,CONTAINER,"UNITRANS AGENCY HONG KONG CO., LIMITED","SHENZHEN, GD",2025-05-09 20:18:00,2025-05-09 17:00:00,3.3,1.8,2.584963768115944,36.25,32.95,1.8
V7A7426,CONTAINER,T.S. LINES LIMITED,LAEM CHABANG,2025-05-09 19:05:00,2025-05-09 18:00:00,1.0833333333333333,10.966666666666669,2.1728603553263395,35.03,33.95,10.97
BPNF,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"NINGBO, ZJ",2025-05-09 19:45:00,2025-05-09 18:00:00,1.75,10.216666666666669,3.223093792172744,35.7,33.95,10.22
9V7821,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,GUANGZHOU,2025-05-10 00:42:00,2025-05-09 20:00:00,4.7,11.9,2.8177618478693773,40.65,35.95,11.9
5BEM4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-05-08 23:54:00,2025-05-09 21:30:00,-21.6,12.083333333333334,2.7293438720610776,15.85,37.45,12.08
9V6516,CONTAINER,HYALINE SHIPPING (HK) CO LTD,DAVAO,2025-05-09 22:23:00,2025-05-09 21:30:00,0.8833333333333333,10.6,2.850552090980938,38.33,37.45,10.6
V7A7350,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-05-10 00:48:00,2025-05-09 22:30:00,2.3,3.816666666666667,2.1728603553263395,40.75,38.45,3.82
