ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
V7DC5,CONTAINER,T.S. LINES LIMITED,"QINZHOU, GX",2025-03-29 04:06:00,2025-03-29 03:00:00,1.1,8.8,2.1728603553263395,1.1,0.0,8.8
A8SW4,CONTAINER,OOCL HONG KONG BRANCH,LAEM CHABANG,2025-03-29 05:44:00,2025-03-29 04:00:00,1.7333333333333334,7.416666666666667,2.542427983539094,2.73,1.0,7.42
5BEM4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"XIAMEN, FJ",2025-03-29 08:17:00,2025-03-29 04:00:00,4.283333333333333,26.216666666666665,2.7293438720610776,5.28,1.0,26.22
3E2534,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-03-29 07:54:00,2025-03-29 06:00:00,1.9,11.183333333333334,2.8177618478693773,4.9,3.0,11.18
D5WQ6,CONTAINER,YANG MING LINE (HONG KONG) LTD,CAT LAI PORT,2025-03-29 08:09:00,2025-03-29 06:30:00,1.65,10.966666666666669,2.7015873015873026,5.15,3.5,10.97
9V6955,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-03-29 11:05:00,2025-03-29 09:30:00,1.5833333333333333,6.7,1.2341239721695134,8.08,6.5,6.7
9VDD3,CONTAINER,CMA CGM (HONG KONG) LIMITED,AUCKLAND,2025-03-29 11:43:00,2025-03-29 13:00:00,-1.2833333333333334,15.25,2.0729988052568706,8.72,10.0,15.25
VRSB5,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"YANTIAN, GD",2025-03-29 14:17:00,2025-03-29 13:00:00,1.2833333333333334,11.866666666666667,1.357012750455373,11.28,10.0,11.87
D5VV2,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, SHENZHEN",2025-03-29 15:04:00,2025-03-29 14:00:00,1.0666666666666669,14.516666666666667,3.223093792172744,12.07,11.0,14.52
H3GB,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,HAIPHONG,2025-03-29 16:50:00,2025-03-29 15:30:00,1.3333333333333333,8.716666666666667,3.223093792172744,13.83,12.5,8.72
V7A2845,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,INCHEON,2025-03-29 17:25:00,2025-03-29 17:00:00,0.4166666666666667,14.216666666666669,3.1638991389913897,14.42,14.0,14.22
VRCC6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,SINGAPORE,2025-03-29 16:41:00,2025-03-29 17:00:00,-0.3166666666666666,12.816666666666666,3.223093792172744,13.68,14.0,12.82
BLHP,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-03-29 20:33:00,2025-03-29 18:30:00,2.05,8.9,2.7015873015873026,17.55,15.5,8.9
V7A7426,CONTAINER,T.S. LINES LIMITED,LEAMCHABANG,2025-03-29 21:42:00,2025-03-29 19:30:00,2.2,9.916666666666666,2.1728603553263395,18.7,16.5,9.92
VRMK9,CONTAINER,SINOTRANS (HK) SHIPPING LTD,OPEN SEA,2025-03-29 03:12:00,2025-03-29 20:00:00,-16.8,4.283333333333333,3.563348536265378,0.2,17.0,4.28
5LCT7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,MANILA,2025-03-29 19:39:00,2025-03-29 20:30:00,-0.85,19.7,2.8177618478693773,16.65,17.5,19.7
D7BD,CONTAINER,SINOKOR HONGKONG CO LIMITED,PUSAN,2025-03-29 23:03:00,2025-03-29 22:00:00,1.05,10.383333333333333,2.457050032488631,20.05,19.0,10.38
VRWF4,CONTAINER,BEN LINE AGENCIES (HK) LTD,"SHANGHAI, SH",2025-03-29 23:12:00,2025-03-29 22:00:00,1.2,7.933333333333334,2.135197740112992,20.2,19.0,7.93
