ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
V7DC5,CONTAINER,T.S. LINES LIMITED,"QINZHOU, GX",2025-03-29 04:06:00,2025-03-29 03:00:00,1.1,8.8,1.0484848484848486,0.33333333333333326,1.1,0.0,0.33,8.8
A8SW4,CONTAINER,OOCL HONG KONG BRANCH,LAEM CHABANG,2025-03-29 05:44:00,2025-03-29 04:00:00,1.7333333333333334,7.416666666666667,7.242063492063492,0.3500000000000001,2.73,1.0,1.35,7.42
5BEM4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"XIAMEN, FJ",2025-03-29 08:17:00,2025-03-29 04:00:00,4.283333333333333,26.216666666666665,0.9458333333333334,2.6,5.28,1.0,3.6,26.22
3E2534,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-03-29 07:54:00,2025-03-29 06:00:00,1.9,11.183333333333334,8.04607843137255,1.0,4.9,3.0,4.0,11.18
D5WQ6,CONTAINER,YANG MING LINE (HONG KONG) LTD,CAT LAI PORT,2025-03-29 08:09:00,2025-03-29 06:30:00,1.65,10.966666666666669,9.199074074074073,1.2166666666666666,5.15,3.5,4.72,10.97
9VDD3,CONTAINER,CMA CGM (HONG KONG) LIMITED,AUCKLAND,2025-03-29 11:43:00,2025-03-29 13:00:00,-1.2833333333333334,15.25,0.775,1.8166666666666669,8.72,10.0,11.82,15.25
VRSB5,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"YANTIAN, GD",2025-03-29 14:17:00,2025-03-29 13:00:00,1.2833333333333334,11.866666666666667,7.3999999999999995,0.06666666666666687,11.28,10.0,10.07,11.87
H3GB,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,HAIPHONG,2025-03-29 16:50:00,2025-03-29 15:30:00,1.3333333333333333,8.716666666666667,2.4115384615384614,1.2333333333333334,13.83,12.5,13.73,8.72
V7A2845,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,INCHEON,2025-03-29 17:25:00,2025-03-29 17:00:00,0.4166666666666667,14.216666666666669,2.911111111111111,1.05,14.42,14.0,15.05,14.22
VRCC6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,SINGAPORE,2025-03-29 16:41:00,2025-03-29 17:00:00,-0.3166666666666666,12.816666666666666,0.3888888888888889,0.33333333333333326,13.68,14.0,14.33,12.82
BLHP,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-03-29 20:33:00,2025-03-29 18:30:00,2.05,8.9,1.2972222222222223,1.55,17.55,15.5,17.05,8.9
V7A7426,CONTAINER,T.S. LINES LIMITED,LEAMCHABANG,2025-03-29 21:42:00,2025-03-29 19:30:00,2.2,9.916666666666666,2.311904761904762,1.1166666666666667,18.7,16.5,17.62,9.92
VRMK9,CONTAINER,SINOTRANS (HK) SHIPPING LTD,OPEN SEA,2025-03-29 03:12:00,2025-03-29 20:00:00,-16.8,4.283333333333333,10.433333333333334,0.0,0.2,17.0,17.0,4.28
5LCT7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,MANILA,2025-03-29 19:39:00,2025-03-29 20:30:00,-0.85,19.7,0.6033333333333333,1.1,16.65,17.5,18.6,19.7
D7BD,CONTAINER,SINOKOR HONGKONG CO LIMITED,PUSAN,2025-03-29 23:03:00,2025-03-29 22:00:00,1.05,10.383333333333333,2.738888888888889,3.216666666666667,20.05,19.0,22.22,10.38
VRWF4,CONTAINER,BEN LINE AGENCIES (HK) LTD,"SHANGHAI, SH",2025-03-29 23:12:00,2025-03-29 22:00:00,1.2,7.933333333333334,0.24074074074074078,1.2166666666666666,20.2,19.0,20.22,7.93
