ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
BKLM,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-02-09 01:47:00,2025-02-09 00:30:00,1.2833333333333334,14.633333333333333,1.5414742888614816,1.4,5.62,4.33,5.73,14.63
3FQM7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NANSHA, PANYU",2025-02-08 23:40:00,2025-02-09 02:00:00,-2.3333333333333335,10.816666666666666,1.468315532570614,1.0833333333333335,3.5,5.83,6.91,10.82
9V3760,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-02-09 03:13:00,2025-02-09 02:00:00,1.2166666666666666,14.266666666666667,1.5414742888614816,2.316666666666667,7.05,5.83,8.15,14.27
VROC3,CONTAINER,YANG MING LINE (HONG KONG) LTD,OAKLAND,2025-02-09 08:14:00,2025-02-09 06:00:00,2.2333333333333334,23.283333333333335,1.6642597290904881,1.720747625630128,12.07,9.83,11.55,23.28
9VDD3,CONTAINER,CMA CGM (HONG KONG) LIMITED,KEELUNG,2025-02-09 10:03:00,2025-02-09 06:00:00,4.05,16.466666666666665,1.3169697675127827,0.892645081714462,13.88,9.83,10.72,16.47
2HDG3,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"YANTIAN, SHENZHEN",2025-02-09 12:25:00,2025-02-09 06:00:00,6.416666666666667,8.766666666666667,1.3525756613756614,1.4166666666666667,16.25,9.83,11.25,8.77
9V6508,CONTAINER,HYALINE SHIPPING (HK) CO LTD,TAICHUNG,2025-02-09 07:42:00,2025-02-09 06:30:00,1.2,23.25,1.482703862660946,1.6,11.53,10.33,11.93,23.25
9V8720,CONTAINER,CMA CGM (HONG KONG) LIMITED,OPEN SEA,2025-02-08 20:10:00,2025-02-09 11:00:00,-14.833333333333334,9.9,17.054790286975727,0.0,0.0,14.83,14.83,9.9
3WYN7,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,HAIPHONG,2025-02-09 16:05:00,2025-02-09 11:30:00,4.583333333333333,10.583333333333334,1.5329305135951656,0.9,19.92,15.33,16.23,10.58
C6WS6,CONTAINER,OCEANLINKS MARINE LIMITED,"XIAMEN, FJ",2025-02-09 17:49:00,2025-02-09 14:00:00,3.816666666666667,5.683333333333334,1.3765467625899295,1.3666666666666667,21.65,17.83,19.2,5.68
9V6493,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-02-09 20:18:00,2025-02-09 17:30:00,2.8,9.233333333333333,1.5414742888614816,1.6333333333333333,24.13,21.33,22.96,9.23
CQAR5,CONTAINER,EMIRATES SHIPPING AGENCIES (CHINA) LIMITED,PORT KLANG,2025-02-09 21:17:00,2025-02-09 20:00:00,1.2833333333333334,17.566666666666666,1.0906768837803327,0.9833333333333336,25.12,23.83,24.81,17.57
5LEV3,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"YANTIAN, SHENZHEN",2025-02-09 21:09:00,2025-02-09 21:30:00,-0.35,5.416666666666667,1.3525756613756614,0.5077777777777777,24.98,25.33,25.84,5.42
D5YE8,CONTAINER,KMTC (HK) CO LIMITED,BUSAN,2025-02-09 23:09:00,2025-02-09 22:00:00,1.15,11.35,1.6417920681587255,1.2166666666666668,26.98,25.83,27.05,11.35
