ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
S6AS6,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-02-11 05:49:00,2025-02-11 02:00:00,3.816666666666667,8.966666666666667,1.2839392391009496,3.82,0.0,8.97
D5XC3,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-02-11 10:16:00,2025-02-11 09:00:00,1.2666666666666666,24.7,1.5949786147521332,8.27,7.0,24.7
VRIZ5,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"XIAMEN, FJ",2025-02-11 14:32:00,2025-02-11 13:00:00,1.5333333333333334,12.533333333333331,1.3666734732344814,12.53,11.0,12.53
OZIB2,CONTAINER,PENAVICO (HONG KONG) LIMITED,SAN ANTONIO,2025-02-11 15:47:00,2025-02-11 14:00:00,1.7833333333333334,22.866666666666667,1.029957805907173,13.78,12.0,22.87
D5ZX8,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-02-11 17:20:00,2025-02-11 15:30:00,1.8333333333333333,7.483333333333333,5.240240592730142,15.33,13.5,7.48
3ELX9,CONTAINER,KMTC (HK) CO LIMITED,HO CHI MINH CITY,2025-02-11 16:58:00,2025-02-11 16:00:00,0.9666666666666668,15.45,1.3477855477855487,14.97,14.0,15.45
V7ZR2,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,BUSAN,2025-02-11 19:15:00,2025-02-11 18:00:00,1.25,10.633333333333333,1.6577081052078348,17.25,16.0,10.63
3EWS9,CONTAINER,SINOTRANS (HK) SHIPPING LTD,OPEN SEA,2025-02-11 11:59:00,2025-02-11 22:00:00,-10.016666666666667,7.966666666666667,16.874476439790588,9.98,20.0,7.97
5BQC4,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-02-11 23:41:00,2025-02-11 22:30:00,1.1833333333333331,12.933333333333334,1.5949786147521332,21.68,20.5,12.93
VRUL4,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,PASIR GUDANG,2025-02-12 00:19:00,2025-02-11 23:00:00,1.3166666666666669,9.583333333333334,1.1218171296296298,22.32,21.0,9.58
