ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
9V3478,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-03-13 02:36:00,2025-03-13 01:00:00,1.6,26.4,2.8177618478693773,2.53,0.93,26.4
D7SG,CONTAINER,KMTC (HK) CO LIMITED,PORT KLANG,2025-03-13 02:17:00,2025-03-13 02:00:00,0.2833333333333333,14.966666666666669,2.1086037411719776,2.22,1.93,14.97
3E7557,CONTAINER,OOCL HONG KONG BRANCH,KOBE,2025-03-13 04:13:00,2025-03-13 02:00:00,2.216666666666667,17.466666666666665,2.542427983539094,4.15,1.93,17.47
D5VS9,CONTAINER,PENAVICO (HONG KONG) LIMITED,DANANG,2025-03-13 05:09:00,2025-03-13 03:30:00,1.65,10.316666666666666,2.7293438720610776,5.08,3.43,10.32
VRUZ2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"WENZHOU, ZJ",2025-03-13 06:35:00,2025-03-13 05:30:00,1.0833333333333333,9.366666666666667,1.2341239721695134,6.52,5.43,9.37
VRVY9,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,PENANG ISLAND,2025-03-13 07:07:00,2025-03-13 06:00:00,1.1166666666666667,12.416666666666666,1.2341239721695134,7.05,5.93,12.42
BLHP,CONTAINER,YANG MING LINE (HONG KONG) LTD,HO CHI MINH CITY,2025-03-13 07:01:00,2025-03-13 06:00:00,1.0166666666666666,9.75,2.7015873015873026,6.95,5.93,9.75
5LNM9,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-03-13 12:23:00,2025-03-13 07:30:00,4.883333333333334,20.9,4.412905394695908,12.32,7.43,20.9
D7ID,CONTAINER,SINOKOR HONGKONG CO LIMITED,KWANGYANG,2025-03-13 10:42:00,2025-03-13 09:00:00,1.7,5.316666666666666,2.457050032488631,10.63,8.93,5.32
BLEP,CONTAINER,KANWAY SHIPPING LIMITED,"SHEKOU, SHENZHEN",2025-03-13 10:58:00,2025-03-13 09:30:00,1.4666666666666666,15.15,1.1838435374149658,10.9,9.43,15.15
9V6356,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-03-13 13:38:00,2025-03-13 11:30:00,2.1333333333333333,5.0,4.074814814814814,13.57,11.43,5.0
3FXG8,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, SHENZHEN",2025-03-13 14:05:00,2025-03-13 13:00:00,1.0833333333333333,5.9,3.223093792172744,14.02,12.93,5.9
V7IQ4,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HAIPHONG,2025-03-13 12:37:00,2025-03-13 14:00:00,-1.3833333333333333,9.583333333333334,3.1638991389913897,12.55,13.93,9.58
VRNL9,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,SAN ANTONIO,2025-03-13 16:45:00,2025-03-13 14:30:00,2.25,24.966666666666665,3.601550522175541,16.68,14.43,24.97
9V9129,CONTAINER,HYALINE SHIPPING (HK) CO LTD,TAIPEI,2025-03-13 16:48:00,2025-03-13 14:30:00,2.3,13.116666666666667,2.850552090980938,16.73,14.43,13.12
BLIH,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-03-13 16:13:00,2025-03-13 15:00:00,1.2166666666666666,7.65,2.7015873015873026,16.15,14.93,7.65
3E4724,CONTAINER,SINOKOR HONGKONG CO LIMITED,SAIGON,2025-03-13 18:31:00,2025-03-13 17:00:00,1.5166666666666666,16.55,2.457050032488631,18.45,16.93,16.55
V7VS6,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,OPEN SEA,2025-03-13 00:04:00,2025-03-13 19:00:00,-18.933333333333337,14.8,3.601550522175541,0.0,18.93,14.8
9V7332,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"NANSHA, PANYU",2025-03-13 21:17:00,2025-03-13 20:00:00,1.2833333333333334,9.65,1.357012750455373,21.22,19.93,9.65
9WTO8,CONTAINER,HARBOUR-LINK LINES LIMITED ,MUARA,2025-03-13 20:50:00,2025-03-13 20:00:00,0.8333333333333334,21.116666666666667,2.34469696969697,20.77,19.93,21.12
VRFC9,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"NANSHA, PANYU",2025-03-13 23:31:00,2025-03-13 22:00:00,1.5166666666666666,10.966666666666669,2.850552090980938,23.45,21.93,10.97
9V7853,CONTAINER,HYALINE SHIPPING (HK) CO LTD,TOKYO,2025-03-13 22:59:00,2025-03-13 22:00:00,0.9833333333333332,17.033333333333335,2.850552090980938,22.92,21.93,17.03
