ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
D5YE7,CONTAINER,KMTC (HK) CO LIMITED,HO CHI MINH CITY,2025-03-09 03:21:00,2025-03-09 01:00:00,2.35,12.633333333333333,1.574509803921569,0.35,12.38,10.03,10.38,12.63
VRUN9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-03-09 04:35:00,2025-03-09 02:30:00,2.0833333333333335,7.483333333333333,3.382660407284397,1.8166666666666669,13.62,11.53,13.35,7.48
BKLN,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-03-09 06:28:00,2025-03-09 05:00:00,1.4666666666666666,21.95,1.2297760461888858,0.9566188189382643,15.5,14.03,14.99,21.95
H8KJ,CONTAINER,"CK LINE (HONGKONG) CO., LIMITED",LAEM CHABANG,2025-03-09 22:36:00,2025-03-09 05:00:00,17.6,11.166666666666666,1.5912218268090155,1.15,31.63,14.03,15.18,11.17
DSOA9,CONTAINER,KMTC (HK) CO LIMITED,ULSAN,2025-03-09 04:06:00,2025-03-09 06:00:00,-1.9,14.733333333333333,2.0095539052210913,1.332587996279434,13.13,15.03,16.36,14.73
5BEM4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"XIAMEN, FJ",2025-03-09 07:36:00,2025-03-09 06:00:00,1.6,13.616666666666667,1.174007138694639,2.029848484848485,16.63,15.03,17.06,13.62
9V6511,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-03-09 14:44:00,2025-03-09 07:00:00,7.733333333333333,15.7,1.3784392580971376,2.1386707900237667,23.77,16.03,18.17,15.7
VRFF4,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-03-09 08:10:00,2025-03-09 07:00:00,1.1666666666666667,11.8,1.2297760461888858,1.35,17.2,16.03,17.38,11.8
V7A5716,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-03-09 10:33:00,2025-03-09 08:30:00,2.05,9.683333333333334,3.382660407284397,1.8666666666666667,19.58,17.53,19.4,9.68
D7GH,CONTAINER,KONG HING AGENCY LTD,HAIPHONG,2025-03-09 08:18:00,2025-03-09 09:00:00,-0.7,17.233333333333334,1.4658454106280197,2.4,17.33,18.03,20.43,17.23
VRTT9,CONTAINER,SINOTRANS (HK) SHIPPING LTD,KAOHSIUNG,2025-03-09 09:31:00,2025-03-09 09:30:00,0.0166666666666666,9.533333333333331,1.2297760461888858,1.196685295352943,18.55,18.53,19.73,9.53
9V8959,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-03-09 13:29:00,2025-03-09 11:30:00,1.9833333333333336,6.933333333333334,3.382660407284397,2.212761674467707,22.52,20.53,22.74,6.93
9V6004,CONTAINER,SINOTRANS (HK) SHIPPING LTD,OPEN SEA,2025-03-08 14:58:00,2025-03-09 12:00:00,-21.033333333333335,9.683333333333334,17.666047471620228,0.0,0.0,21.03,21.03,9.68
BPNF,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,TAURANGA,2025-03-09 13:45:00,2025-03-09 12:30:00,1.25,10.3,1.9652676282051278,1.4166666666666667,22.78,21.53,22.95,10.3
D5ZX8,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-03-09 15:13:00,2025-03-09 13:30:00,1.7166666666666666,7.833333333333333,3.382660407284397,1.7751909038162097,24.25,22.53,24.31,7.83
9V5307,CONTAINER,HYALINE SHIPPING (HK) CO LTD,QINGDAO,2025-03-09 15:40:00,2025-03-09 14:00:00,1.6666666666666667,14.866666666666667,0.7959183673469391,1.4833333333333334,24.7,23.03,24.51,14.87
VRPU2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-03-09 18:17:00,2025-03-09 16:00:00,2.283333333333333,11.833333333333334,1.3184903748733539,1.3333333333333333,27.32,25.03,26.36,11.83
DSFT8,CONTAINER,KMTC (HK) CO LIMITED,KWANGYANG,2025-03-09 22:28:00,2025-03-09 19:00:00,3.466666666666667,8.5,1.4357643278550358,1.446165191740413,31.5,28.03,29.48,8.5
V7A7428,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-03-09 21:16:00,2025-03-09 20:00:00,1.2666666666666666,9.95,1.2297760461888858,1.5166666666666666,30.3,29.03,30.55,9.95
V7A7436,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-03-09 21:07:00,2025-03-09 20:00:00,1.1166666666666667,10.233333333333333,1.2297760461888858,2.048139702771704,30.15,29.03,31.08,10.23
D5QL4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"YANTIAN, GD",2025-03-09 20:34:00,2025-03-09 20:30:00,0.0666666666666666,18.266666666666666,2.284147066157588,1.0,29.6,29.53,30.53,18.27
9V8495,CONTAINER,SINOTRANS (HK) SHIPPING LTD,NAN SHA,2025-03-09 22:47:00,2025-03-09 21:30:00,1.2833333333333334,8.25,1.0546296296296296,2.316666666666667,31.82,30.53,32.85,8.25
