ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
D5YE7,CONTAINER,KMTC (HK) CO LIMITED,HO CHI MINH CITY,2025-03-09 03:21:00,2025-03-09 01:00:00,2.35,12.633333333333333,2.1086037411719776,12.38,10.03,12.63
VRUN9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-03-09 04:35:00,2025-03-09 02:30:00,2.0833333333333335,7.483333333333333,4.215282720442863,13.62,11.53,7.48
BKLN,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-03-09 06:28:00,2025-03-09 05:00:00,1.4666666666666666,21.95,2.8177618478693773,15.5,14.03,21.95
H8KJ,CONTAINER,"CK LINE (HONGKONG) CO., LIMITED",LAEM CHABANG,2025-03-09 22:36:00,2025-03-09 05:00:00,17.6,11.166666666666666,2.676190476190477,31.63,14.03,11.17
DSOA9,CONTAINER,KMTC (HK) CO LIMITED,ULSAN,2025-03-09 04:06:00,2025-03-09 06:00:00,-1.9,14.733333333333333,2.1086037411719776,13.13,15.03,14.73
5BEM4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"XIAMEN, FJ",2025-03-09 07:36:00,2025-03-09 06:00:00,1.6,13.616666666666667,2.7293438720610776,16.63,15.03,13.62
9V6511,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-03-09 14:44:00,2025-03-09 07:00:00,7.733333333333333,15.7,2.850552090980938,23.77,16.03,15.7
VRFF4,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-03-09 08:10:00,2025-03-09 07:00:00,1.1666666666666667,11.8,2.850552090980938,17.2,16.03,11.8
5LIV8,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,ALGECIRAS,2025-03-09 09:21:00,2025-03-09 07:30:00,1.85,23.633333333333333,4.412905394695908,18.38,16.53,23.63
V7A5716,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-03-09 10:33:00,2025-03-09 08:30:00,2.05,9.683333333333334,2.1728603553263395,19.58,17.53,9.68
D7GH,CONTAINER,KONG HING AGENCY LTD,HAIPHONG,2025-03-09 08:18:00,2025-03-09 09:00:00,-0.7,17.233333333333334,2.682317493112946,17.33,18.03,17.23
VRTT9,CONTAINER,SINOTRANS (HK) SHIPPING LTD,KAOHSIUNG,2025-03-09 09:31:00,2025-03-09 09:30:00,0.0166666666666666,9.533333333333331,3.563348536265378,18.55,18.53,9.53
9V8959,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-03-09 13:29:00,2025-03-09 11:30:00,1.9833333333333336,6.933333333333334,4.074814814814814,22.52,20.53,6.93
9V6004,CONTAINER,SINOTRANS (HK) SHIPPING LTD,OPEN SEA,2025-03-08 14:58:00,2025-03-09 12:00:00,-21.033333333333335,9.683333333333334,3.563348536265378,0.0,21.03,9.68
BPNF,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,TAURANGA,2025-03-09 13:45:00,2025-03-09 12:30:00,1.25,10.3,3.223093792172744,22.78,21.53,10.3
D5ZX8,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-03-09 15:13:00,2025-03-09 13:30:00,1.7166666666666666,7.833333333333333,2.542427983539094,24.25,22.53,7.83
9V5307,CONTAINER,HYALINE SHIPPING (HK) CO LTD,QINGDAO,2025-03-09 15:40:00,2025-03-09 14:00:00,1.6666666666666667,14.866666666666667,2.850552090980938,24.7,23.03,14.87
VRPU2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-03-09 18:17:00,2025-03-09 16:00:00,2.283333333333333,11.833333333333334,1.2341239721695134,27.32,25.03,11.83
DSFT8,CONTAINER,KMTC (HK) CO LIMITED,KWANGYANG,2025-03-09 22:28:00,2025-03-09 19:00:00,3.466666666666667,8.5,2.1086037411719776,31.5,28.03,8.5
V7A7428,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-03-09 21:16:00,2025-03-09 20:00:00,1.2666666666666666,9.95,2.1728603553263395,30.3,29.03,9.95
V7A7436,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-03-09 21:07:00,2025-03-09 20:00:00,1.1166666666666667,10.233333333333333,2.1728603553263395,30.15,29.03,10.23
D5QL4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"YANTIAN, GD",2025-03-09 20:34:00,2025-03-09 20:30:00,0.0666666666666666,18.266666666666666,2.7293438720610776,29.6,29.53,18.27
9V8495,CONTAINER,SINOTRANS (HK) SHIPPING LTD,NAN SHA,2025-03-09 22:47:00,2025-03-09 21:30:00,1.2833333333333334,8.25,3.563348536265378,31.82,30.53,8.25
