ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
BKLG,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,QINGDAO,2025-06-13 03:59:00,2025-06-13 03:00:00,0.9833333333333332,13.066666666666666,0.9943223443223441,13.83,12.85,13.07
VROH6,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHEKOU, SHENZHEN",2025-06-13 05:34:00,2025-06-13 03:30:00,2.066666666666667,5.216666666666667,5.240240592730142,15.42,13.35,5.22
V7A7348,CONTAINER,T.S. LINES LIMITED,"NANSHA, PANYU",2025-06-13 05:00:00,2025-06-13 04:00:00,1.0,8.55,1.4381161316973978,14.85,13.85,8.55
9V7846,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-06-13 06:44:00,2025-06-13 05:00:00,1.7333333333333334,16.316666666666666,1.2839392391009496,16.58,14.85,16.32
VRUO9,CONTAINER,OOCL HONG KONG BRANCH,"XIAMEN, FJ",2025-06-13 08:48:00,2025-06-13 07:00:00,1.8,18.3,1.3666734732344814,18.65,16.85,18.3
VRWE8,CONTAINER,OOCL HONG KONG BRANCH,LAEM CHABANG,2025-06-13 09:27:00,2025-06-13 08:00:00,1.45,12.866666666666667,1.710657051282051,19.3,17.85,12.87
V7XE5,CONTAINER,PENAVICO (HONG KONG) LIMITED,"NINGBO, ZJ",2025-06-13 11:14:00,2025-06-13 09:30:00,1.7333333333333334,16.033333333333335,1.1355325651411392,21.08,19.35,16.03
VRSB9,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"XIAMEN, FJ",2025-06-13 07:36:00,2025-06-13 09:30:00,-1.9,5.983333333333333,1.3666734732344814,17.45,19.35,5.98
5LJL5,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HO CHI MINH CITY,2025-06-13 11:11:00,2025-06-13 10:00:00,1.1833333333333331,15.566666666666666,1.3477855477855487,21.03,19.85,15.57
D5IZ9,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-06-13 13:55:00,2025-06-13 10:00:00,3.9166666666666665,13.266666666666667,1.5949786147521332,23.77,19.85,13.27
D7SP,CONTAINER,PENAVICO (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-06-12 14:09:00,2025-06-13 11:30:00,-21.35,10.066666666666666,5.240240592730142,0.0,21.35,10.07
V7A7024,CONTAINER,WINBO SHIPPING LTD,"NANSHA, PANYU",2025-06-13 15:06:00,2025-06-13 13:30:00,1.6,5.8,1.4381161316973978,24.95,23.35,5.8
VROE2,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,OPEN SEA,2025-06-12 17:14:00,2025-06-13 14:00:00,-20.766666666666666,16.4,16.874476439790588,3.08,23.85,16.4
9V7392,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-06-13 19:06:00,2025-06-13 14:00:00,5.1,8.366666666666667,1.5949786147521332,28.95,23.85,8.37
A8HX2,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-06-13 20:45:00,2025-06-13 19:30:00,1.25,11.85,1.5949786147521332,30.6,29.35,11.85
3EEF9,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"SHEKOU, SHENZHEN",2025-06-13 23:13:00,2025-06-13 20:30:00,2.716666666666667,10.083333333333334,5.240240592730142,33.07,30.35,10.08
5LKO9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,DAVAO,2025-06-13 22:59:00,2025-06-13 21:30:00,1.4833333333333334,13.366666666666667,1.8297101449275361,32.83,31.35,13.37
BPKY6,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHANTOU, GD",2025-06-14 00:36:00,2025-06-13 22:00:00,2.6,8.916666666666666,1.3074199507389157,34.45,31.85,8.92
V2HT3,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-06-13 00:21:00,2025-06-13 23:30:00,-23.15,10.5,5.240240592730142,10.2,33.35,10.5
