ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
9VFF8,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,NAN SHA,2025-01-20 11:38:00,2025-01-20 03:30:00,8.133333333333333,12.366666666666667,0.8999999999999998,8.13,0.0,12.37
V7A2844,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,INCHEON,2025-01-20 05:12:00,2025-01-20 04:00:00,1.2,10.9,1.437698412698413,1.7,0.5,10.9
5LNQ4,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"NANSHA, PANYU",2025-01-20 05:37:00,2025-01-20 04:00:00,1.6166666666666667,11.533333333333331,21.416666666666668,2.12,0.5,11.53
9VJJ5,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-01-20 05:13:00,2025-01-20 04:00:00,1.2166666666666666,12.1,1.1944444444444442,1.72,0.5,12.1
3E7666,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,DAVAO,2025-01-20 06:20:00,2025-01-20 05:00:00,1.3333333333333333,9.866666666666667,0.0,2.83,1.5,9.87
9V7397,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-01-20 07:54:00,2025-01-20 06:30:00,1.4,13.7,0.18333333333333313,4.4,3.0,13.7
D5IZ9,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-01-20 09:27:00,2025-01-20 08:00:00,1.45,15.25,0.593939393939394,5.95,4.5,15.25
OZGB2,CONTAINER,PENAVICO (HONG KONG) LIMITED,SINGAPORE,2025-01-20 12:37:00,2025-01-20 11:30:00,1.1166666666666667,21.633333333333333,3.3018518518518523,9.12,8.0,21.63
9V7188,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"NINGBO, ZJ",2025-01-20 14:06:00,2025-01-20 13:00:00,1.1,33.4,2.661538461538462,10.6,9.5,33.4
V7A6349,CONTAINER,T.S. LINES LIMITED,"QINZHOU, GX",2025-01-20 14:22:00,2025-01-20 13:00:00,1.3666666666666667,8.55,1.5545454545454545,10.87,9.5,8.55
DDOR2,CONTAINER,HAPAG-LLOYD (CHINA) LTD,SINGAPORE,2025-01-20 15:57:00,2025-01-20 14:00:00,1.95,16.733333333333334,0.25,12.45,10.5,16.73
V7A5717,CONTAINER,T.S. LINES LIMITED,PASIR GUDANG,2025-01-20 17:57:00,2025-01-20 15:00:00,2.95,14.25,0.6884057971014493,14.45,11.5,14.25
9V7683,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-01-20 18:03:00,2025-01-20 16:00:00,2.05,15.0,4.201785714285715,14.55,12.5,15.0
DSOF3,CONTAINER,KMTC (HK) CO LIMITED,SAIGON,2025-01-20 18:10:00,2025-01-20 17:00:00,1.1666666666666667,30.15,4.954022988505747,14.67,13.5,30.15
3EDK7,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"QINZHOU, GX",2025-01-20 18:56:00,2025-01-20 17:30:00,1.4333333333333331,19.133333333333333,0.0,15.43,14.0,19.13
H9QK,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-01-20 19:58:00,2025-01-20 18:00:00,1.9666666666666663,15.866666666666667,2.452631578947368,16.47,14.5,15.87
9VJQ2,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHANGHAI, SH",2025-01-20 20:53:00,2025-01-20 20:00:00,0.8833333333333333,8.283333333333333,2.216666666666667,17.38,16.5,8.28
5LBS5,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,SINGAPORE,2025-01-21 00:17:00,2025-01-20 22:00:00,2.283333333333333,11.65,0.3375,20.78,18.5,11.65
3EHI,CONTAINER,YANG MING LINE (HONG KONG) LTD,HAIPHONG,2025-01-21 09:51:00,2025-01-20 22:00:00,11.85,8.666666666666666,1.4944444444444445,30.35,18.5,8.67
BPBC,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,LAEM CHABANG,2025-01-21 00:03:00,2025-01-20 22:30:00,1.55,13.883333333333333,1.6552631578947368,20.55,19.0,13.88
