ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
5LPC3,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHANGHAI, SH",2025-04-20 04:14:00,2025-04-20 03:00:00,1.2333333333333334,9.383333333333333,4.412905394695908,18.57,17.33,9.38
V7QI4,CONTAINER,HMM (HONG KONG) LIMITED,SINGAPORE,2025-04-20 13:04:00,2025-04-20 03:30:00,9.566666666666666,7.083333333333333,1.7512557747302222,27.4,17.83,7.08
D5HU7,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,OPEN SEA,2025-04-19 09:40:00,2025-04-20 04:00:00,-18.333333333333332,4.816666666666666,4.412905394695908,0.0,18.33,4.82
VRSC2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,HAIPHONG,2025-04-20 04:15:00,2025-04-20 05:00:00,-0.75,13.316666666666666,1.2341239721695134,18.58,19.33,13.32
A8HX2,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-04-20 06:37:00,2025-04-20 05:30:00,1.1166666666666667,8.666666666666666,2.7015873015873026,20.95,19.83,8.67
9HA5584,CONTAINER,CMA CGM (HONG KONG) LIMITED,TAURANGA,2025-04-20 08:00:00,2025-04-20 06:30:00,1.5,14.083333333333334,2.0729988052568706,22.33,20.83,14.08
3E4009,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,DANANG,2025-04-20 08:58:00,2025-04-20 07:30:00,1.4666666666666666,8.9,2.8177618478693773,23.3,21.83,8.9
V7A2844,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HAIPHONG,2025-04-20 12:49:00,2025-04-20 08:00:00,4.816666666666666,7.216666666666667,3.1638991389913897,27.15,22.33,7.22
BPBC,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,LAEM CHABANG,2025-04-20 11:26:00,2025-04-20 10:00:00,1.4333333333333331,11.516666666666667,3.223093792172744,25.77,24.33,11.52
5LKO9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"NANSHA, PANYU",2025-04-20 11:35:00,2025-04-20 10:30:00,1.0833333333333333,13.933333333333334,4.215282720442863,25.92,24.83,13.93
V7A7425,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-04-20 11:54:00,2025-04-20 11:00:00,0.9,19.183333333333337,2.1728603553263395,26.23,25.33,19.18
9V7865,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-04-20 12:44:00,2025-04-20 11:30:00,1.2333333333333334,10.116666666666667,2.850552090980938,27.07,25.83,10.12
9VFF8,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,NAN SHA,2025-04-20 18:16:00,2025-04-20 12:00:00,6.266666666666667,13.116666666666667,1.357012750455373,32.6,26.33,13.12
3E7557,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-04-20 15:24:00,2025-04-20 13:30:00,1.9,9.533333333333331,2.542427983539094,29.73,27.83,9.53
9HA5817,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"LIANYUNGANG, JS",2025-04-20 15:31:00,2025-04-20 14:30:00,1.0166666666666666,15.133333333333333,4.215282720442863,29.85,28.83,15.13
3E4724,CONTAINER,SINOKOR HONGKONG CO LIMITED,SAIGON,2025-04-20 17:17:00,2025-04-20 16:00:00,1.2833333333333334,14.716666666666669,2.457050032488631,31.62,30.33,14.72
V7A5710,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-04-20 19:56:00,2025-04-20 18:30:00,1.4333333333333331,20.866666666666667,2.1728603553263395,34.27,32.83,20.87
3EIU7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,HONG KONG,2025-04-19 23:28:00,2025-04-20 19:00:00,-19.533333333333335,14.7,2.8177618478693773,13.8,33.33,14.7
VRRJ2,CONTAINER,OOCL HONG KONG BRANCH,HONG KONG,2025-04-20 08:23:00,2025-04-20 20:00:00,-11.616666666666667,6.6,2.542427983539094,22.72,34.33,6.6
V7A5716,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-04-20 23:21:00,2025-04-20 21:30:00,1.85,7.283333333333333,2.1728603553263395,37.68,35.83,7.28
5LMZ3,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"YANTIAN, GD",2025-04-20 22:30:00,2025-04-20 21:30:00,1.0,27.366666666666667,3.601550522175541,36.83,35.83,27.37
9HA5839,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-04-20 22:53:00,2025-04-20 21:30:00,1.3833333333333333,7.033333333333333,4.215282720442863,37.22,35.83,7.03
5LKM2,CONTAINER,BEN LINE AGENCIES (HK) LTD,"SHANGHAI, SH",2025-04-21 09:10:00,2025-04-20 22:00:00,11.166666666666666,4.85,2.135197740112992,47.5,36.33,4.85
9HA5144,CONTAINER,CMA CGM (HONG KONG) LIMITED,SINGAPORE,2025-04-20 23:52:00,2025-04-20 22:30:00,1.3666666666666667,11.1,2.0729988052568706,38.2,36.83,11.1
9VJQ2,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHANGHAI, SH",2025-04-21 02:11:00,2025-04-20 23:00:00,3.183333333333333,9.833333333333334,3.563348536265378,40.52,37.33,9.83
