ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
3ELS,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"ZHANJIANG, GD",2025-04-09 02:39:00,2025-04-09 01:00:00,1.65,32.96666666666667,0.8666666666666667,2.65,1.65,0.0,2.65,32.97
VRRT3,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, SHENZHEN",2025-04-09 05:30:00,2025-04-09 04:00:00,1.5,16.966666666666665,9.27692307692308,0.28333333333333344,4.5,3.0,3.28,16.97
3FEB,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-04-09 07:40:00,2025-04-09 05:00:00,2.6666666666666665,9.433333333333334,2.6277777777777778,0.5833333333333333,6.67,4.0,4.58,9.43
9M3120,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-04-09 09:02:00,2025-04-09 08:00:00,1.0333333333333334,8.983333333333333,0.7190476190476189,2.0,8.03,7.0,9.0,8.98
9V7865,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHANGHAI, SH",2025-04-09 10:48:00,2025-04-09 09:30:00,1.3,15.8,0.0,2.2333333333333334,9.8,8.5,10.73,15.8
BLEP,CONTAINER,KANWAY SHIPPING LIMITED,KAOHSIUNG,2025-04-09 11:09:00,2025-04-09 10:00:00,1.15,13.2,1.2371296296296292,1.4666666666666666,10.15,9.0,10.47,13.2
3E7557,CONTAINER,OOCL HONG KONG BRANCH,KOBE,2025-04-09 12:18:00,2025-04-09 12:00:00,0.3,12.35,1.5222222222222221,1.2833333333333334,11.3,11.0,12.28,12.35
D7ID,CONTAINER,SINOKOR HONGKONG CO LIMITED,HAIPHONG,2025-04-09 17:47:00,2025-04-09 12:00:00,5.783333333333333,18.7,1.3226666666666669,2.4,16.78,11.0,13.4,18.7
VRUO2,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-04-09 14:47:00,2025-04-09 13:30:00,1.2833333333333334,20.783333333333335,2.441666666666667,1.9333333333333331,13.78,12.5,14.43,20.78
9WTO8,CONTAINER,HARBOUR-LINK LINES LIMITED ,BINTULU,2025-04-09 17:05:00,2025-04-09 16:00:00,1.0833333333333333,13.916666666666666,1.0735632183908044,1.5666666666666669,16.08,15.0,16.57,13.92
V7A7428,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-04-09 19:20:00,2025-04-09 18:00:00,1.3333333333333333,13.083333333333334,5.1408602150537615,1.1833333333333331,18.33,17.0,18.18,13.08
9V2003,CONTAINER,SINOTRANS (HK) SHIPPING LTD,YANGSHAN,2025-04-09 19:49:00,2025-04-09 18:30:00,1.3166666666666669,17.95,0.0,8.783333333333333,18.82,17.5,26.28,17.95
V7IQ5,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,BUSAN,2025-04-10 00:13:00,2025-04-09 19:00:00,5.216666666666667,11.283333333333331,7.05138888888889,1.0,23.22,18.0,19.0,11.28
VRVY9,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,PENANG ISLAND,2025-04-09 21:12:00,2025-04-09 20:00:00,1.2,8.066666666666666,0.1499999999999999,1.3,20.2,19.0,20.3,8.07
S6HU5,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,PORT KLANG,2025-04-09 21:06:00,2025-04-09 20:00:00,1.1,10.833333333333334,4.047395833333334,1.2666666666666666,20.1,19.0,20.27,10.83
D5IZ9,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-04-09 22:12:00,2025-04-09 21:00:00,1.2,16.4,0.5803030303030303,2.216666666666667,21.2,20.0,22.22,16.4
D5YE7,CONTAINER,KMTC (HK) CO LIMITED,HO CHI MINH CITY,2025-04-10 02:23:00,2025-04-09 22:00:00,4.383333333333334,15.083333333333334,2.9558823529411766,1.05,25.38,21.0,22.05,15.08
