ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
3ELS,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"ZHANJIANG, GD",2025-04-09 02:39:00,2025-04-09 01:00:00,1.65,32.96666666666667,1.1341607932152946,1.5833333333333333,1.65,0.0,1.58,32.97
3FZM6,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,LAEM CHABANG,2025-04-09 03:40:00,2025-04-09 03:00:00,0.6666666666666666,15.966666666666669,1.589808153477218,1.5166666666666666,2.67,2.0,3.52,15.97
VRRT3,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, SHENZHEN",2025-04-09 05:30:00,2025-04-09 04:00:00,1.5,16.966666666666665,1.1952141449820037,1.3508715261797608,4.5,3.0,4.35,16.97
3FEB,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-04-09 07:40:00,2025-04-09 05:00:00,2.6666666666666665,9.433333333333334,0.7509803921568627,1.6666666666666667,6.67,4.0,5.67,9.43
3FRV5,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-04-09 10:51:00,2025-04-09 07:00:00,3.85,21.333333333333332,1.1969004482942087,1.068733604615293,9.85,6.0,7.07,21.33
9M3120,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-04-09 09:02:00,2025-04-09 08:00:00,1.0333333333333334,8.983333333333333,1.1909206797826886,1.5333333333333334,8.03,7.0,8.53,8.98
9V7865,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHANGHAI, SH",2025-04-09 10:48:00,2025-04-09 09:30:00,1.3,15.8,1.2757711442786068,1.1833333333333331,9.8,8.5,9.68,15.8
BLEP,CONTAINER,KANWAY SHIPPING LIMITED,KAOHSIUNG,2025-04-09 11:09:00,2025-04-09 10:00:00,1.15,13.2,1.1969004482942087,1.3666666666666667,10.15,9.0,10.37,13.2
3E7557,CONTAINER,OOCL HONG KONG BRANCH,KOBE,2025-04-09 12:18:00,2025-04-09 12:00:00,0.3,12.35,0.7691056910569105,1.3333333333333333,11.3,11.0,12.33,12.35
D7ID,CONTAINER,SINOKOR HONGKONG CO LIMITED,HAIPHONG,2025-04-09 17:47:00,2025-04-09 12:00:00,5.783333333333333,18.7,1.4003864734299523,2.533333333333333,16.78,11.0,13.53,18.7
VRUO2,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-04-09 14:47:00,2025-04-09 13:30:00,1.2833333333333334,20.783333333333335,1.1969004482942087,1.3333333333333333,13.78,12.5,13.83,20.78
9WTO8,CONTAINER,HARBOUR-LINK LINES LIMITED ,BINTULU,2025-04-09 17:05:00,2025-04-09 16:00:00,1.0833333333333333,13.916666666666666,1.1945918202543124,1.15,16.08,15.0,16.15,13.92
BVWL7,CONTAINER,"UNITRANS AGENCY HONG KONG CO., LIMITED","NANSHA, PANYU",2025-04-09 12:28:00,2025-04-09 16:00:00,-3.533333333333333,9.25,1.2326541661091042,0.4223581560283688,11.47,15.0,15.42,9.25
V7A7428,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-04-09 19:20:00,2025-04-09 18:00:00,1.3333333333333333,13.083333333333334,1.1969004482942087,1.3,18.33,17.0,18.3,13.08
9V2003,CONTAINER,SINOTRANS (HK) SHIPPING LTD,YANGSHAN,2025-04-09 19:49:00,2025-04-09 18:30:00,1.3166666666666669,17.95,2.2942528735632184,2.3666666666666667,18.82,17.5,19.87,17.95
V7IQ5,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,BUSAN,2025-04-10 00:13:00,2025-04-09 19:00:00,5.216666666666667,11.283333333333331,1.5301382134565995,2.258337272716791,23.22,18.0,20.26,11.28
VRVY9,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,PENANG ISLAND,2025-04-09 21:12:00,2025-04-09 20:00:00,1.2,8.066666666666666,0.8278184279874491,1.2833333333333337,20.2,19.0,20.28,8.07
S6HU5,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,PORT KLANG,2025-04-09 21:06:00,2025-04-09 20:00:00,1.1,10.833333333333334,0.9067567567567567,1.2666666666666666,20.1,19.0,20.27,10.83
D5IZ9,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-04-09 22:12:00,2025-04-09 21:00:00,1.2,16.4,1.1969004482942087,1.4500000000000002,21.2,20.0,21.45,16.4
D5YE7,CONTAINER,KMTC (HK) CO LIMITED,HO CHI MINH CITY,2025-04-10 02:23:00,2025-04-09 22:00:00,4.383333333333334,15.083333333333334,1.7198594377510037,0.55,25.38,21.0,21.55,15.08
