ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
5LFU8,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-02-21 01:27:00,2025-02-21 00:30:00,0.95,14.233333333333333,3.1537037037037035,1.6666666666666667,16.95,16.0,17.67,14.23
BPBC,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,LAEM CHABANG,2025-02-21 03:17:00,2025-02-21 02:00:00,1.2833333333333334,9.116666666666667,1.5561403508771932,1.3666666666666667,18.78,17.5,18.87,9.12
VROS2,CONTAINER,OCEANLINKS MARINE LIMITED,"XIAMEN, FJ",2025-02-21 06:56:00,2025-02-21 06:00:00,0.9333333333333332,11.633333333333333,0.7413793103448273,1.7,22.43,21.5,23.2,11.63
BOAM7,CONTAINER,PENAVICO (HONG KONG) LIMITED,"QINZHOU, GX",2025-02-21 10:37:00,2025-02-21 06:00:00,4.616666666666666,5.6,7.711111111111111,0.0,26.12,21.5,21.5,5.6
V7A2844,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HAIPHONG,2025-02-21 10:50:00,2025-02-21 06:00:00,4.833333333333333,4.633333333333334,1.4349206349206352,2.2,26.33,21.5,23.7,4.63
9V7846,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-02-21 10:48:00,2025-02-21 07:00:00,3.8,12.166666666666666,2.1963541666666657,1.65,26.3,22.5,24.15,12.17
3ECW9,CONTAINER,KMTC (HK) CO LIMITED,"SHANGHAI, SH",2025-02-21 08:48:00,2025-02-21 07:30:00,1.3,8.25,2.002666666666667,1.8666666666666667,24.3,23.0,24.87,8.25
VRUO2,CONTAINER,OOCL HONG KONG BRANCH,OPEN SEA,2025-02-20 08:30:00,2025-02-21 08:00:00,-23.5,18.5,2.441666666666667,0.95,0.0,23.5,24.45,18.5
9HA5503,CONTAINER,CMA CGM (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-02-21 10:18:00,2025-02-21 08:00:00,2.3,10.566666666666666,0.3708333333333334,1.5166666666666666,25.8,23.5,25.02,10.57
D5TG9,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-02-21 11:59:00,2025-02-21 10:00:00,1.9833333333333336,20.25,0.0,2.1666666666666665,27.48,25.5,27.67,20.25
9V6193,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-02-21 12:50:00,2025-02-21 11:30:00,1.3333333333333333,19.166666666666668,4.1912280701754385,2.183333333333333,28.33,27.0,29.18,19.17
5LRD4,CONTAINER,OOCL HONG KONG BRANCH,OPEN SEA,2025-02-20 15:57:00,2025-02-21 12:00:00,-20.05,17.316666666666666,4.394444444444445,0.3666666666666667,7.45,27.5,27.87,17.32
9V7865,CONTAINER,HYALINE SHIPPING (HK) CO LTD,QINGDAO,2025-02-21 15:59:00,2025-02-21 14:30:00,1.4833333333333334,7.466666666666667,0.0,2.2333333333333334,31.48,30.0,32.23,7.47
9WTO8,CONTAINER,HARBOUR-LINK LINES LIMITED ,KOTA KINABALU,2025-02-21 15:46:00,2025-02-21 15:00:00,0.7666666666666667,22.2,1.0735632183908044,1.45,31.27,30.5,31.95,22.2
D5OB9,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, SHENZHEN",2025-02-21 16:18:00,2025-02-21 15:00:00,1.3,8.066666666666666,0.0,1.3333333333333333,31.8,30.5,31.83,8.07
A8HX2,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-02-21 17:14:00,2025-02-21 16:00:00,1.2333333333333334,8.716666666666667,0.9422480620155037,1.45,32.73,31.5,32.95,8.72
V7A7385,CONTAINER,T.S. LINES LIMITED,"SHANGHAI, SH",2025-02-21 22:16:00,2025-02-21 21:00:00,1.2666666666666666,8.216666666666667,3.519117647058823,1.7666666666666666,37.77,36.5,38.27,8.22
9V6516,CONTAINER,HYALINE SHIPPING (HK) CO LTD,DAVAO,2025-02-21 22:58:00,2025-02-21 21:30:00,1.4666666666666666,15.466666666666669,2.9783333333333335,0.33333333333333326,38.47,37.0,37.33,15.47
