ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,ATA,ETA,s
V7FN5,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"NINGBO, ZJ",2025-01-28 06:07:00,2025-01-28 03:00:00,3.1166666666666667,22.116666666666667,7.033333333333333,5.95,2.83,22.12
9WTX5,CONTAINER,HARBOUR-LINK LINES LIMITED ,BINTULU,2025-01-28 08:03:00,2025-01-28 07:00:00,1.05,18.166666666666668,2.0433333333333334,7.88,6.83,18.17
3FIE3,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"XIAMEN, FJ",2025-01-28 12:18:00,2025-01-28 09:00:00,3.3,5.066666666666666,1.9035714285714282,12.13,8.83,5.07
VROD9,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,KAOHSIUNG,2025-01-28 10:29:00,2025-01-28 09:30:00,0.9833333333333332,11.033333333333331,13.394444444444444,10.32,9.33,11.03
5LCM3,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-01-28 13:19:00,2025-01-28 12:00:00,1.3166666666666669,6.083333333333333,5.683333333333334,13.15,11.83,6.08
BLIG,CONTAINER,YANG MING LINE (HONG KONG) LTD,LAEM CHABANG,2025-01-28 16:08:00,2025-01-28 15:00:00,1.1333333333333333,15.4,2.5,15.97,14.83,15.4
VRQP6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"SHANGHAI, SH",2025-01-28 17:14:00,2025-01-28 16:00:00,1.2333333333333334,8.8,2.7283333333333335,17.07,15.83,8.8
3EUL8,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,OPEN SEA,2025-01-28 00:10:00,2025-01-28 16:00:00,-15.833333333333334,11.233333333333333,2.9438596491228073,0.0,15.83,11.23
9V7222,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,HO CHI MINH CITY,2025-01-28 18:04:00,2025-01-28 17:00:00,1.0666666666666669,9.883333333333333,0.0,17.9,16.83,9.88
D7XB,CONTAINER,SINOTRANS (HK) SHIPPING LTD,BUSAN,2025-01-28 18:02:00,2025-01-28 17:00:00,1.0333333333333334,12.75,2.2812499999999996,17.87,16.83,12.75
D7UY,CONTAINER,SINOTRANS (HK) SHIPPING LTD,INCHEON,2025-01-29 05:53:00,2025-01-28 19:00:00,10.883333333333333,8.133333333333333,1.4972222222222216,29.72,18.83,8.13
9V7801,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,SINGAPORE,2025-01-28 21:35:00,2025-01-28 20:00:00,1.5833333333333333,13.25,3.8416666666666663,21.42,19.83,13.25
3FMG7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-01-28 23:58:00,2025-01-28 21:00:00,2.966666666666667,20.483333333333334,8.208333333333334,23.8,20.83,20.48
D5YE8,CONTAINER,KMTC (HK) CO LIMITED,SURABAYA,2025-01-29 00:08:00,2025-01-28 23:00:00,1.1333333333333333,16.966666666666665,0.3226190476190477,23.97,22.83,16.97
